Ticker,Symbols,CSVSymbol,1 Year Returns,2 Year Returns,5 Year Returns,10 Year Returns
BUTTERFLY,BUTTERFLY.NS,NSE:BUTTERFLY,-0.360282926,-0.4078647495,2.056684492,3.686782552
BAJAJINDEF,BAJAJINDEF.NS,NSE:BAJAJINDEF,#N/A,#N/A,#N/A,#N/A
NELCAST,NELCAST.NS,NSE:NELCAST,0.0165184244,-0.06765943671,1.608695652,1.75334608
KHAICHEM,KHAICHEM.NS,NSE:KHAICHEM,0.5978861988,0.9655328798,#N/A,#N/A
INDOFARM,INDOFARM.NS,NSE:INDOFARM,#N/A,#N/A,#N/A,#N/A
TBZ,TBZ.NS,NSE:TBZ,-0.3285153903,0.7320875114,4.775379939,0.6415550756
AMNPLST,AMNPLST.NS,NSE:AMNPLST,-0.2840133355,#N/A,#N/A,#N/A
DVL,DVL.NS,NSE:DVL,-0.3011224988,0.3111151804,5.623496762,2.916849015
INFOBEAN,INFOBEAN.NS,NSE:INFOBEAN,0.2518906341,0.1628660975,2.648694473,#N/A
GPTHEALTH,GPTHEALTH.NS,NSE:GPTHEALTH,-0.1851227077,#N/A,#N/A,#N/A
STEELXIND,STEELXIND.NS,NSE:STEELXIND,-0.1993745113,0.03434343434,2.011764706,#N/A
PROSTARM,PROSTARM.NS,NSE:PROSTARM,#N/A,#N/A,#N/A,#N/A
DPSCLTD,DPSCLTD.NS,NSE:DPSCLTD,-0.3128065395,-0.231097561,-0.04106463878,-0.01484375
BOROSCI,BOROSCI.NS,NSE:BOROSCI,-0.3031662927,#N/A,#N/A,#N/A
DSSL,DSSL.NS,NSE:DSSL,-0.3371825286,0.4095259292,32.39015817,109.4593023
ABINFRA,ABINFRA.NS,NSE:ABINFRA,1.382772681,#N/A,#N/A,#N/A
SSEGL,SSEGL.NS,NSE:SSEGL,#N/A,#N/A,#N/A,#N/A
VHL,VHL.NS,NSE:VHL,-0.08657465496,0.2639515849,2.052837573,2.513513514
PDMJEPAPER,PDMJEPAPER.NS,NSE:PDMJEPAPER,0.08491371946,1.439961575,7.881118881,#N/A
DENTA,DENTA.NS,NSE:DENTA,#N/A,#N/A,#N/A,#N/A
AURUM,AURUM.NS,NSE:AURUM,-0.2361553151,0.3515687852,#N/A,#N/A
SAURASHCEM,SAURASHCEM.NS,NSE:SAURASHCEM,-0.1216631613,#N/A,#N/A,#N/A
ICEMAKE,ICEMAKE.NS,NSE:ICEMAKE,0.06353686239,0.4458169568,#N/A,#N/A
MEGASOFT,MEGASOFT.NS,NSE:MEGASOFT,1.63686978,2.627659574,26.45571659,42.83033419
TEXINFRA,TEXINFRA.NS,NSE:TEXINFRA,-0.2818690458,0.3293212036,1.865158371,2.024840764
TAC,TAC.NS,NSE:TAC,#N/A,#N/A,#N/A,#N/A
STERTOOLS,STERTOOLS.NS,NSE:STERTOOLS,-0.4608027467,-0.08146497702,0.9405707561,4.081664099
KRISHNADEF,KRISHNADEF.NS,NSE:KRISHNADEF,#N/A,#N/A,#N/A,#N/A
JAYAGROGN,JAYAGROGN.NS,NSE:JAYAGROGN,-0.1876958601,0.2343358396,1.706043956,3.553439349
THEMISMED,THEMISMED.NS,NSE:THEMISMED,-0.5150640447,-0.2354948805,3.332688588,4.553719008
OAL,OAL.NS,NSE:OAL,-0.3006239936,-0.02865529774,-0.01474549837,#N/A
MAMATA,MAMATA.NS,NSE:MAMATA,#N/A,#N/A,#N/A,#N/A
GRPLTD,GRPLTD.NS,NSE:GRPLTD,-0.2840797646,1.202111614,11.44813278,8.460451855
EIMCOELECO,EIMCOELECO.NS,NSE:EIMCOELECO,-0.2639904868,1.451539339,5.380818494,3.499889844
COOLCAPS,COOLCAPS.NS,NSE:COOLCAPS,#N/A,#N/A,#N/A,#N/A
ONEPOINT,ONEPOINT.NS,NSE:ONEPOINT,-0.3807997771,0.2483146067,18.75111111,#N/A
MANALIPETC,MANALIPETC.NS,NSE:MANALIPETC,-0.1965138491,0.03697996918,1.492592593,1.758196721
OMINFRAL,OMINFRAL.NS,NSE:OMINFRAL,-0.2434113987,0.6022374145,#N/A,#N/A
PENINLAND,PENINLAND.NS,NSE:PENINLAND,-0.3664949369,0.1484702093,8.027848101,0.6209090909
JINDALPHOT,JINDALPHOT.NS,NSE:JINDALPHOT,0.3382809173,0.889385091,91.05020921,13.0341924
BIL,BIL.NS,NSE:BIL,0.4107345549,3.223300971,4.678851175,0.7433122934
BHARATWIRE,BHARATWIRE.NS,NSE:BHARATWIRE,-0.3553973446,-0.3740657698,6.067510549,#N/A
KARNIKA,KARNIKA.NS,NSE:KARNIKA,#N/A,#N/A,#N/A,#N/A
KOKUYOCMLN,KOKUYOCMLN.NS,NSE:KOKUYOCMLN,-0.4739895123,-0.1735326285,1.038669065,0.09728944821
ZUARI,ZUARI.NS,NSE:ZUARI,0.397608751,0.7424674913,2.488253968,0.8301132578
FLYSBS,FLYSBS.NS,NSE:FLYSBS,#N/A,#N/A,#N/A,#N/A
5PAISA,5PAISA.NS,NSE:5PAISA,-0.3557623479,-0.1814461119,0.05494505495,#N/A
AYMSYNTEX,AYMSYNTEX.NS,NSE:AYMSYNTEX,-0.02984926123,1.963677812,7.176519916,0.7849885584
GANDHITUBE,GANDHITUBE.NS,NSE:GANDHITUBE,0.1365481609,0.3536996337,3.618345414,2.22985492
ARIHANTCAP,ARIHANTCAP.NS,NSE:ARIHANTCAP,-0.01223100975,0.5096275474,#N/A,#N/A
AVTNPL,AVTNPL.NS,NSE:AVTNPL,-0.1702080072,-0.1038647343,0.7077100115,1.397415186
ESTER,ESTER.NS,NSE:ESTER,-0.3068127395,0.2357524013,0.6171787709,1.495474138
DHARMAJ,DHARMAJ.NS,NSE:DHARMAJ,-0.04419889503,0.4861852798,#N/A,#N/A
PASHUPATI,PASHUPATI.NS,NSE:PASHUPATI,0.3382693198,#N/A,#N/A,#N/A
ADSL,ADSL.NS,NSE:ADSL,-0.3020670488,0.5110943964,8.365967366,6.111504425
CENTENKA,CENTENKA.NS,NSE:CENTENKA,-0.309484193,0.1859966659,2.025516403,1.484410077
ELIN,ELIN.NS,NSE:ELIN,-0.1130040638,0.3909313725,#N/A,#N/A
LINCOLN,LINCOLN.NS,NSE:LINCOLN,-0.2332983561,0.09348498454,1.285714286,#N/A
CEWATER,CEWATER.NS,NSE:CEWATER,#N/A,#N/A,#N/A,#N/A
RADHIKAJWE,RADHIKAJWE.NS,NSE:RADHIKAJWE,-0.2736504961,1.486096257,#N/A,#N/A
MATRIMONY,MATRIMONY.NS,NSE:MATRIMONY,-0.3435431538,-0.1407457742,-0.1042238555,#N/A
CCCL,CCCL.NS,NSE:CCCL,0.007260992336,#N/A,#N/A,#N/A
EVERESTIND,EVERESTIND.NS,NSE:EVERESTIND,-0.3411915205,-0.3402571259,2.704084254,1.330316742
TNPL,TNPL.NS,NSE:TNPL,-0.2750759168,-0.4125686163,0.568958544,-0.1302130045
JAYBARMARU,JAYBARMARU.NS,NSE:JAYBARMARU,0.005997291546,-0.03309780588,1.707628222,2.798392988
SCODATUBES,SCODATUBES.NS,NSE:SCODATUBES,#N/A,#N/A,#N/A,#N/A
RACLGEAR,RACLGEAR.NS,NSE:RACLGEAR,#N/A,#N/A,#N/A,#N/A
CREST,CREST.NS,NSE:CREST,-0.3051608763,0.6677667767,3.871465296,#N/A
MAXIND,MAXIND.NS,NSE:MAXIND,-0.123797306,0.5443171541,2.765851865,#N/A
AFSL,AFSL.NS,NSE:AFSL,#N/A,#N/A,#N/A,#N/A
INNOVANA,INNOVANA.NS,NSE:INNOVANA,0.1023456401,-0.1786833856,10.3101662,#N/A
UNIENTER,UNIENTER.NS,NSE:UNIENTER,-0.1889375685,-0.08325595791,1.367705835,3.085517241
VMARCIND,VMARCIND.NS,NSE:VMARCIND,#N/A,#N/A,#N/A,#N/A
RNBDENIMS,RNBDENIMS.NS,NSE:RNBDENIMS,#N/A,#N/A,#N/A,#N/A
GALAPREC,GALAPREC.NS,NSE:GALAPREC,0.004995628825,#N/A,#N/A,#N/A
REGAAL,REGAAL.NS,NSE:REGAAL,#N/A,#N/A,#N/A,#N/A
SRHHYPOLTD,SRHHYPOLTD.NS,NSE:SRHHYPOLTD,-0.05988771054,-0.0009115770283,2.698159509,9.940108893
KRISHIVAL,KRISHIVAL.NS,NSE:KRISHIVAL,0.5134696527,0.8172252533,#N/A,#N/A
SAHANA,SAHANA.NS,NSE:SAHANA,#N/A,#N/A,#N/A,#N/A
INDOAMIN,INDOAMIN.NS,NSE:INDOAMIN,-0.3517203464,0.1684558216,#N/A,#N/A
FAIRCHEMOR,FAIRCHEMOR.NS,NSE:FAIRCHEMOR,-0.3602124577,-0.2707425584,#N/A,#N/A
SASTASUNDR,SASTASUNDR.NS,NSE:SASTASUNDR,0.03976531943,0.1684981685,3.058524173,2.576233184
OSWALGREEN,OSWALGREEN.NS,NSE:OSWALGREEN,-0.3259197324,0.5356190476,#N/A,#N/A
ANDHRSUGAR,ANDHRSUGAR.NS,NSE:ANDHRSUGAR,-0.3056689342,-0.3799108951,0.3036444142,3.153553988
SAFEENTP,SAFEENTP.NS,NSE:SAFEENTP,#N/A,#N/A,#N/A,#N/A
DHANBANK,DHANBANK.NS,NSE:DHANBANK,-0.17056,0.1264667536,1.618181818,0.1550802139
BIRLAMONEY,BIRLAMONEY.NS,NSE:BIRLAMONEY,0.2258773436,1.325732899,3.672774869,6.744034707
SBC,SBC.NS,NSE:SBC,-0.07336726039,1.20040282,#N/A,#N/A
GGBL,GGBL.NS,NSE:GGBL,#N/A,#N/A,#N/A,#N/A
BHARATSE,BHARATSE.NS,NSE:BHARATSE,#N/A,#N/A,#N/A,#N/A
DENTALKART,DENTALKART.NS,NSE:DENTALKART,#N/A,#N/A,#N/A,#N/A
OSWALAGRO,OSWALAGRO.NS,NSE:OSWALAGRO,-0.1346797461,1.091492329,6.934391534,#N/A
UTTAMSUGAR,UTTAMSUGAR.NS,NSE:UTTAMSUGAR,-0.2698456833,-0.4072903735,2.37966538,22.87272727
VALIANTORG,VALIANTORG.NS,NSE:VALIANTORG,-0.1725105189,-0.2818015825,#N/A,#N/A
